,token_id,gloss,utterance_id,utterance_gloss,clan_part_of_speech,utterance_id,spacy_part_of_speech,spacy_part_of_speech-2,CORRECT,CORRECT-2,CORRECT-3,SPACY_MATCH,CLAN_MATCH,,comment
617,65098160,lui,17881262,ben oui oui son petit maillot je lui ai mis là-bas parce qu'il m'a fait un renvoi sur la manche évidemment puis le potiron ça,PART,17881262,PRON,PRON,PRON,,,,No match,,
618,65106899,fabriqué,17896512,regarde lui il a xxx fabriqué un petit serpent bleu avec de la pâte+à+modeler,PART,17896512,VERB,VERB,VERB,PART,,,,,
619,65380936,voleurs,17966226,c'est c'est c'est des voleurs qui les volent qui volent les alices,NOUN,17966226,NOUN,NOUN,NOUN,,,,,,
620,65460452,t'en,17990786,t'en veux un bout,PRON,17990786,ADP,ADP,PRON_PRON,,,No match,No match,,
621,65176088,autres,17919803,c'est qui les autres,PRON,17919803,ADJ,ADJ,ADJ,PRON,,,,,
622,65263453,fait,17945383,comme ça hop il fait le bruit,PART,17945383,VERB,VERB,VERB,,,,No match,,
623,65082065,arabe,17905230,bakesch en arabe ça veut dire non plus ou moins,NOUN,17905230,VERB,VERB,ADJ,,,No match,No match,,
624,64945309,mis,17851835,il s'est réveillé facilement trois heures et demi donc j'ai mis au lit il était midi et demi il a fait deux heures de sieste,PART,17851835,VERB,VERB,VERB,PART,,,,,
625,65323573,mienne,17960449,oh elle a dit c'est la mienne,ADJ,17960449,NOUN,NOUN,PRON,,,No match,No match,,
626,65274801,celle,17950504,pas celle que tu as en mains l'autre celle qui est sur tu vois regarde celle-là,PRON,17950504,PRON,PRON,PRON,,,,,,
627,65532785,petit,18013388,il était un petit homme qui avait une drôle de maison,ADJ,18013388,ADJ,ADJ,ADJ,,,,,,
628,65075661,sûr,17896714,tu es sûr qu'y aura pas une petite différence là non,ADJ,17896714,ADJ,ADJ,ADJ,,,,,,
629,64956449,livre,17864420,c'est quoi ça c'est un livre,NOUN,17864420,NOUN,NOUN,NOUN,,,,,,
630,64568603,magasin,17764609,eh ben en faisant les courses on a vu une souris dans le magasin,NOUN,17764609,NOUN,NOUN,NOUN,,,,,,
631,65353403,tu,17960705,ah oui il faut qu'on prendre yyy que tu en prendes une couleur et que je que je mette une encore,PART,17960705,PRON,PRON,PRON,,,,No match,,
632,64832798,là,17836231,qu'est-ce que c'est là,ADV,17836231,ADV,ADV,ADV,,,,,,
633,65646017,pas,18030796,c'est pas beau,ADV,18030796,ADV,ADV,ADV,,,,,,
634,64749877,lui,17817114,y a sa maman et ah la copine de sa maman qui lui a donné euh un carnet,PART,17817114,PRON,PRON,PRON,,,,No match,,
635,65153251,qu'est-ce,17912628,qu'est-ce que c'est que ça Léonard,VERB,17912628,,,PRON_VERB_PRON,,,,No match,,
636,65397281,qu'au,17969334,mais au parce qu'au fond des oreilles elle a du rose,PREP,17969334,SCONJ,SCONJ,PREP_PREP,,,No match,No match,,
637,64811857,ouvert,17798673,hum hum et qu'est-ce que ça a fait quand j'ai ouvert la bouteille,PART,17798673,VERB,VERB,VERB,PART,,,,,
638,65543281,fichu,18019433,ouais il est un peu tout fichu j'en ai un mieux mais je sais pas où il est,ADJ,18019433,NOUN,NOUN,ADJ,PART,,No match,,,
639,65224562,vus,17932870,moi je les avais vus,PART,17932870,NOUN,NOUN,PART,,,No match,,,
640,65511055,qu'il,17996065,est-ce qu'il y a de la pâte à modeler sur ces papattes,PRON,17996065,SCONJ,SCONJ,PREP_PRON,,,No match,No match,,
641,65425569,postale,17975716,et du coup ben il avait une carte postale,ADJ,17975716,ADJ,ADJ,ADJ,,,,,,
642,64845811,à,17834062,à moi,PREP,17834062,ADP,ADP,PREP,ADP,,,,,
643,65411290,voulais,17978455,mais je croyais que tu voulais jouer de la guitare,VERB,17978455,AUX,AUX,VERB,,,No match,,,
644,65334846,joué,17967002,j'ai joué au tennis,PART,17967002,VERB,VERB,VERB,PART,,,,,
645,65512817,d'en,17998425,au lieu d'en mettre partout,PRON,17998425,ADP,ADP,PREP_PRON,,,No match,No match,,
646,65310763,au,17954099,au fait faut pas monter là,PREP,17954099,NOUN,NOUN,PREP,,,No match,,,
647,65205612,réouvrir,17919625,eh maman en fait euh je je vais réouvrir parce que il faut leur mettre leur chapeau,VERB,17919625,VERB,VERB,VERB,,,,,,
648,64652495,qu'ils,17787599,et qu'est-ce qu'ils disent les fétiches,PRON,17787599,SCONJ,SCONJ,PREP_PRON,,,No match,No match,,
649,65071081,j'en,17902899,parce que moi moi j'en ai mis un pour Guillaume,PRON,17902899,PRON,PRON,PRON_PRON,,,No match,No match,,
650,64706849,moi,17793407,vas_y montre moi,PRON,17793407,PRON,PRON,PRON,,,,,,
651,65015877,l'attacher,17885065,veux l'attacher,VERB,17885065,DET,DET,PRON_VERB,,,No match,No match,,
652,65072312,reconstruit,17882993,on reconstruit,PART,17882993,NOUN,NOUN,VERB,,,No match,No match,,
653,64819070,rappelle,17836180,ah je me rappelle que tu aimais bien Mister_Bean,VERB,17836180,VERB,VERB,VERB,,,,,,
654,64795562,samedi,17823707,parce que moi le samedi je travaille,NOUN,17823707,NOUN,NOUN,NOUN,,,,,,
655,65469068,pauvre,17987461,oh le pauvre tiens,NOUN,17987461,NOUN,NOUN,ADJ,,,No match,No match,,
656,65361228,vestes,17949411,parce que c'est que les papas qui ont des vestes,NOUN,17949411,NOUN,NOUN,NOUN,,,,,,
657,65339927,aide,17966344,vas_y aide la euh euh Lucas,PREP,17966344,VERB,VERB,VERB,,,,No match,,
658,64775908,eau,17820042,peut-être Arthur il peut t'apporter un peu d' eau,NOUN,17820042,NOUN,NOUN,NOUN,,,,,,
659,64598844,pourqu'il,17773441,il faut lui chanter une chanson pourqu'il danse,PRON,17773441,SCONJ,SCONJ,PREP_PRON,,,No match,No match,,
660,64927735,après,17855926,ben oui mais après oui ben après,PREP,17855926,ADP,ADP,ADV,,,No match,No match,,
661,65513577,poste,17997632,c'est tant_mieux parce que tu vois quand tu commences un premier poste,NOUN,17997632,NOUN,NOUN,NOUN,,,,,,
662,65540296,aussitôt,18014724,et ils repartent aussitôt,ADV,18014724,ADV,ADV,ADV,,,,,,
663,64781085,petits,17820650,non ça c'est pas des petits carrés,ADJ,17820650,ADJ,ADJ,ADJ,,,,,,
664,64787165,compliqué,17826507,tu essayes de lui faire dire chocolat aussi parce que là c'est plus compliqué,ADJ,17826507,VERB,VERB,ADJ,PART,,No match,,,
665,64834498,usé,17829850,il est bien usé quoi,ADJ,17829850,VERB,VERB,ADJ,PART,,No match,,,
666,65342294,gai,17965117,c'était gai,ADJ,17965117,ADJ,ADJ,ADJ,,,,,,
667,64680766,discuté,17801033,bon tu as discuté mon chéri,PART,17801033,VERB,VERB,VERB,PART,,,,,
668,64834535,pense,17829889,ouais c'est à dire qu'à un moment donné il y pense plus,VERB,17829889,VERB,VERB,VERB,,,,,,
669,65097180,tant,17904279,tant que c'est rouge tu bouges pas,PRON,17904279,ADV,ADV,ADV,,,,No match,,
670,65115699,mis,17896914,c'est pas bien mis,ADJ,17896914,VERB,VERB,VERB,PART,,,No match,,
671,65041017,voudrait,17894942,oui Benny aussi il voudrait bien une tototte,VERB,17894942,AUX,AUX,VERB,,,No match,,,
672,64958650,sont,17868014,ils sont là les coins,VERB,17868014,VERB,VERB,VERB,,,,,,
673,65589991,arrête,18033374,arrête hélicoptère,VERB,18033374,NOUN,NOUN,VERB,,,No match,,,
674,65369762,concentré,17969288,concentré sur la mécanique,PART,17969288,VERB,VERB,ADJ,PART,,No match,,,
675,65528639,la,18006411,je crois qu'il veut que je chante mais moi je la connais pas,PRON,18006411,DET,DET,PRON,,,No match,,,
676,65456627,shooté,17978539,t'es shooté là,PART,17978539,VERB,VERB,VERB,PART,,,,,
677,65820953,attends,18071261,ah bah attends tiens on va te montrer,VERB,18071261,ADJ,ADJ,VERB,,,No match,,,
678,64976148,comptes,17864689,allez tu comptes,NOUN,17864689,NOUN,NOUN,VERB,,,No match,No match,,
679,65357189,serré,17967897,serré,ADV,17967897,NOUN,NOUN,ADJ,PART,,No match,No match,,
680,65189163,pourqu'il,17923232,pourqu'il achète du scotch,PRON,17923232,SCONJ,SCONJ,PREP_PRON,,,No match,No match,,
681,65785904,Françoise,18070504,mamie Françoise comment elle était,NOUN,18070504,PROPN,PROPN,PROPN,NOUN,,,,,
682,65980144,pourqu'il,18136755,alors du coup j'ai donné un cours de violon à son père pourqu'il puisse aussi après la faire,PRON,18136755,SCONJ,SCONJ,PREP_PRON,,,No match,No match,,
683,65476520,dit,17993131,et on lui a dit,PART,17993131,VERB,VERB,VERB,PART,,,,,
684,65127200,hier,17907262,parce que c'est tout plein à_cause de que que y a des que c'est tout mouillé parce que hier on disait qu'il y a qu'il y avait de la pluie hier alors c'est pour ça qu'on met ça,ADV,17907262,ADV,ADV,ADV,,,,,,
685,65064882,voilà,17884382,voilà ohlàlà ça devint costaud là,ADV,17884382,VERB,VERB,ADV,,,No match,,,
686,65325239,jusqu'où,17962758,il va jusqu'où,PRON,17962758,ADP,ADP,ADP,PREP_PREP,,,No match,,
687,64773536,sales,17814197,elle va être contente maman de voir tes pieds tout propres tout sales comme ça,ADJ,17814197,VERB,VERB,ADJ,,,No match,,,
688,65363709,derrière,17957989,tu as vu l avait un avoir un autre prince derrière l'autre prince,PREP,17957989,ADP,ADP,PREP,ADP,,,,,
689,64693558,rare,17811972,d'ailleurs en une seule fois c'est rare hein,ADJ,17811972,ADV,ADV,ADJ,,,No match,,,
690,65621610,cassé,18027328,j'ai cassé sa main,PART,18027328,VERB,VERB,VERB,PART,,,,,
691,64973439,en_arrière,17855446,et je m'assois en_arrière parce que xxx mes fesses va,ADV,17855446,NOUN,NOUN,ADV,,,No match,,,
692,65484814,en,17993281,tu en as vu,PRON,17993281,ADP,ADP,PRON,,,No match,,,
693,65197933,dans,17928936,hein qu'est-ce que t'as dans la bouche,PREP,17928936,ADP,ADP,PREP,ADP,,,,,
694,64750925,qu'hier,17817896,non ferme la bouche parce qu'hier il arrêtait pas de faire ça,ADV,17817896,SCONJ,SCONJ,PREP_ADV,,,No match,No match,,
695,65330366,éléphants,17965949,moi z ai deux éléphants maman,NOUN,17965949,NOUN,NOUN,NOUN,,,,,,
696,64713315,qu'au,17806662,ah oui elle est plus contente qu'au début quand_même,PREP,17806662,SCONJ,SCONJ,PREP_PREP,,,No match,No match,,
697,65649748,quasiment,18051943,hier il a quasiment pas mangé,ADV,18051943,ADV,ADV,ADV,,,,,,
698,65834401,chez,18092922,ah on n' avait pas pris de bonbons ah oui on n' avait pas pris de bonbons quand on avait été chez toi,PREP,18092922,ADP,ADP,PREP,ADP,,,,,
699,64952726,celles,17850580,ah oui mais tu sais elles sont plus petites que celles de Dumbo il va avoir du mal à voler,PRON,17850580,PRON,PRON,PRON,,,,,,
700,64660740,essayera,17784830,bah on essayera de le recoller dans le livre,VERB,17784830,VERB,VERB,VERB,,,,,,
701,66003191,calme,18146209,ah boum attention on se calme,NOUN,18146209,VERB,VERB,VERB,,,,No match,,
702,64771268,violet,17800034,salade violet,ADJ,17800034,ADJ,ADJ,ADJ,,,,,,
703,64623679,rouge,17771934,euh rouge,ADJ,17771934,VERB,VERB,ADJ,,,No match,,,
704,64703228,petit,17799913,c'est le petit chien,ADJ,17799913,ADJ,ADJ,ADJ,,,,,,
705,65375058,celles,17971009,ah celles qu'on a achetées tout_à_l'heure,PRON,17971009,PRON,PRON,PRON,,,,,,
706,65510243,mis,18009312,alors du coup on a mis soleil,PART,18009312,VERB,VERB,VERB,PART,,,,,
707,65197227,s'il,17923795,si il va te gronder s'il sait,PRON,17923795,SCONJ,SCONJ,SCONJ_PRON,,,No match,No match,,
708,65522164,encore,18003890,un gâteau est-ce que tu en as pas encore,ADV,18003890,ADV,ADV,ADV,,,,,,
709,65360738,aux,17947923,ah ben non pas aux mamans xxx,PREP,17947923,ADJ,ADJ,PREP,,,No match,,,
710,65252230,étourdi,17934221,c'est qu'il est étourdi,PART,17934221,NOUN,NOUN,VERB,PART,,No match,,,
711,64657344,faim,17793912,j'en veux plus moi j'ai plus faim,NOUN,17793912,NOUN,NOUN,NOUN,,,,,,
712,65476476,allé,17993073,non non parce que il est il était il est à allé à Stuttgart,PART,17993073,VERB,VERB,VERB,PART,,,,,
713,65638633,dit,18022467,bon je reconnais que c'est maman qu'il dit le plus quoi,PART,18022467,VERB,VERB,VERB,,,,No match,,
714,65490814,passé,17998710,où est passé le fil,PREP,17998710,VERB,VERB,VERB,PART,,,No match,,
715,65083386,sous,17905323,tu ne veux pas être sous les sunlights mon fils,PREP,17905323,ADP,ADP,PREP,ADP,,,,,
716,65063464,pourqu'elle,17888543,du béton pourqu'elle tienne bien,PRON,17888543,SCONJ,SCONJ,PREP_PRON,,,No match,No match,,
717,65294897,là-dessus,17954038,tire là-dessus,ADV,17954038,ADV,ADV,ADV,,,,,,
718,65828120,propre,18090584,tu as vu son nez propre,ADJ,18090584,ADJ,ADJ,ADJ,,,,,,
719,65089142,s'user,17881269,ah oui faut que tu arrêtes le train sinon les piles vont s'user,VERB,17881269,PRON,PRON,PRON_VERB,,,No match,No match,,
720,65170954,qu'en,17897461,faudrait qu'on lui achète de la colle Tania parce qu'en fait il me réclame souvent de la colle pour coller des des xxx,PREP,17897461,SCONJ,SCONJ,PREP_PRON,,,No match,No match,,
721,65231587,ça,17935268,oui ça pique les yeux,PRON,17935268,PRON,PRON,PRON,,,,,,
722,64933056,était,17867652,ouh la et euh non non euh la connexion était bonne l'image était bonne et tout donc euh,VERB,17867652,AUX,AUX,VERB,,,No match,,,
723,65278224,froide,17951265,j'ai mis de l'eau froide sur le pied,ADJ,17951265,ADJ,ADJ,ADJ,,,,,,
724,65373891,ainsi,17967942,y a pour ainsi dire plus de tire+fesses,PREP,17967942,ADV,ADV,ADV,,,,No match,,
725,65914769,prêté,18105473,et oui c'est à Lili mais tu as vu elle a prêté à Yona,PART,18105473,VERB,VERB,VERB,PART,,,,,
726,64929017,savon,17857426,on va mettre du savon viens,NOUN,17857426,NOUN,NOUN,NOUN,,,,,,
727,65306311,trottinette,17957594,ah non alors là tu vas pas faire de trottinette,NOUN,17957594,NOUN,NOUN,NOUN,,,,,,
728,64718536,combien,17792595,combien y en a,ADV,17792595,ADV,ADV,ADV,,,,,,
729,65452050,ils,17985115,et euh tout_le_monde fait après euh quand ils disent euh quand euh la maîtresse dit euh c'est la joie des enfants ils font ouais,PRON,17985115,PRON,PRON,PRON,,,,,,
730,64689424,mais,17801625,oui mais c'était c'était un homme c'était un homme préhistorique le monsieur,NOUN,17801625,CCONJ,CCONJ,CCONJ,,,,No match,,
731,65205193,fameux,17918869,oui mais de toute façon c'est un fameux trois mâts c'est toi qui la chantes Ulysse c'est pas Julie,ADJ,17918869,NOUN,NOUN,ADJ,NOUN,,,,,
732,65682401,fait,18032282,à chaque fois il fait des petits ordinateurs,PART,18032282,VERB,VERB,VERB,,,,No match,,
733,65616140,trouvé,18021107,regarde ma ma j'ai trouvé comme livre,PART,18021107,VERB,VERB,VERB,PART,,,,,
734,65827430,chaussure,18087484,et celui-là il est on le laisse dans la chaussure,NOUN,18087484,NOUN,NOUN,NOUN,,,,,,
735,65668282,plein,18042298,ouh tu as les ohlàlà Antoine tu as les doigts plein de,NOUN,18042298,ADJ,ADJ,ADJ,,,,No match,,
736,65680141,c'était,18029386,ben c'était un un squelette dinosaure c'était magique,VERB,18029386,PRON,PRON,PRON_VERB,,,No match,No match,,
737,64639742,pas,17771343,je ne vais pas le mettre sur ma tête ce n' est pas un chapeau,ADV,17771343,ADV,ADV,ADV,,,,,,
738,64795023,début,17834329,oui c'est vrai que sa maman elle devait accoucher début février donc elle peut accoucher un petit peu en avance,PREP,17834329,X,X,NOUN,,,No match,No match,,
739,65639732,bat,18019221,Théophile a quatre ans deux mois et il se bat avec Yona le vingt huit août deux mille neuf,VERB,18019221,VERB,VERB,VERB,,,,,,
740,65082214,j'veux,17905327,j'veux juste essuyer,VERB,17905327,PRON,PRON,PRON_VERB,,,No match,No match,,
741,64732729,qu'est-ce,17809854,qu'est-ce que c'est,VERB,17809854,,,PRON_VERB_PRON,,,,No match,,
742,64694029,c'est,17810804,c'est des chaussettes,VERB,17810804,PRON,PRON,PRON_VERB,,,No match,No match,,
743,65254062,m'ai,17938580,ʒa m'ai trompé je me trompe,VERB,17938580,PRON,PRON,PRON_VERB,,,No match,No match,,
744,64791678,parmi,17817511,j'ai perdu mon copain répond Arthur en fouillant parmi les débris,PREP,17817511,ADP,ADP,PREP,ADP,,,,,
745,64942679,dit,17846347,tu l'appelles tu lui dit de venir,PART,17846347,VERB,VERB,VERB,,,,No match,,
746,65613277,Coyotte,18037559,tu connais Bip_Bip et Coyotte,NOUN,18037559,NOUN,NOUN,PROPN,,,No match,No match,,
747,64906983,officiellement,17853875,je sais pas comment ils vont dire école halte garderie je sais pas officiellement comment ça s'appelle l'endroit où il va aller xxx,ADV,17853875,ADV,ADV,ADV,,,,,,
748,65265541,têtue,17948023,la plus têtue des deux ou des trois,ADJ,17948023,ADJ,ADJ,ADJ,,,,,,
749,65491189,que,17999703,sont les hum sont les miens parce que ça c'est un coffre,PREP,17999703,SCONJ,SCONJ,SCONJ,,,,No match,,
750,65295984,fait,17958342,j'ai fait comme ça,PART,17958342,VERB,VERB,VERB,PART,,,,,
751,64742020,fatigué,17800198,et le renard il est fatigué,PART,17800198,VERB,VERB,ADJ,PART,,No match,,,
752,64727212,qu'aucun,17799198,quelque chose qu'aucun gant ni aucun papa ni aucune maîtresse ne pourront enlever,PRON,17799198,SCONJ,SCONJ,PRON_PRON,,,No match,No match,,
753,64741574,petit,17798501,on dirait un petit peu la ferme là non,ADJ,17798501,ADJ,ADJ,ADJ,,,,,,
754,64696882,s'en,17804006,ah non non mais il l'a jetée dans la rue hein on s'en est pas rendu compte hein,PREP,17804006,PRON,PRON,PRON_PRON,,,No match,No match,,
755,64936189,sûr,17856036,tu es sûr que tu le manges,ADJ,17856036,ADJ,ADJ,ADJ,,,,,,
756,65595379,au,18017404,c'est assorti au pyjama hein,PREP,18017404,PROPN,PROPN,PREP,,,No match,,,
757,65079289,du,17903930,et tu jettes pas hors du bain,PREP,17903930,DET,DET,PREP,,,No match,,,
758,64698102,déjà,17809353,ah huit heures et demie déjà,ADV,17809353,ADV,ADV,ADV,,,,,,
759,64783171,amour,17821413,eh pourquoi tu cries mon amour,NOUN,17821413,NOUN,NOUN,NOUN,,,,,,
760,65646759,géant,18035452,c'est pas géant,NOUN,18035452,ADJ,ADJ,ADJ,,,,No match,,
761,65319214,toi-même,17961444,pas beau toi-même,PRON,17961444,PROPN,PROPN,PRON,,,No match,,,
762,65271152,après,17946916,tu ranges tout dans la boîte et puis après on pourra prendre les cubes en tissu pour faire une grande tour et tout casser,ADV,17946916,ADP,ADP,ADV,,,No match,,,
763,65912295,coincé,18101587,parce qu'il a un rototo coincé,PART,18101587,NOUN,NOUN,ADJ,PART,,No match,,,
764,65912050,là,18101425,tu vois elle est là ta maman à toi,ADV,18101425,ADV,ADV,ADV,,,,,,
765,64938122,coincé,17863659,parce que je suis coincé,PART,17863659,VERB,VERB,ADJ,PART,,No match,,,
766,65227972,enlever,17927546,je peux enlever ta serviette Madeleine,VERB,17927546,VERB,VERB,VERB,,,,,,
767,65618738,plus,18022571,plus encore le,PART,18022571,ADV,ADV,ADV,,,,No match,,
768,64678957,Patafix,17794350,avec de la Patafix je le colle,NOUN,17794350,VERB,VERB,PROPN,,,No match,No match,,
769,65031198,finie,17893678,quand la vidéo sera finie on ira changer le lange hein,ADJ,17893678,ADV,ADV,ADJ,PART,,No match,,,
770,65373018,clair,17964662,parce que d'habitude c'est aussi gris clair,ADV,17964662,ADJ,ADJ,ADJ,,,,No match,,
771,65314640,par,17965798,par la fenêtre,ADV,17965798,ADP,ADP,PREP,,,No match,No match,,
772,64679854,petit,17792309,mais c'est un peu plus petit quand_même,ADJ,17792309,ADJ,ADJ,ADJ,,,,,,
773,64819746,depuis,17820061,ah non mais la musique euh ça c'est nouveau ça c'est depuis un mois,PREP,17820061,ADP,ADP,PREP,ADP,,,,,
774,65533117,bizarrement,18010395,bizarrement Côme veut être pompier,ADV,18010395,NOUN,NOUN,ADV,,,No match,,,
775,65306754,Saint_Albray,17958679,Saint_Albray,NOUN,17958679,ADP,ADP,PROPN,NOUN,,No match,,,
776,65178043,petits,17915738,et qu'est-ce que tu cherches dans les petits trous pour savoir si c'est bien ou pas,ADJ,17915738,NOUN,NOUN,ADJ,,,No match,,,
777,65444759,Marie_Ange,17986935,mais va va un peu derrière Marie Marie_Ange,NOUN,17986935,ADJ,ADJ,PROPN,NOUN,,No match,,,
778,65010550,congé,17879205,ah oui il a pas eu un congé aussi long que sa mère,NOUN,17879205,NOUN,NOUN,NOUN,,,,,,
779,65747720,caché,18065173,xxx est caché lapin,PART,18065173,VERB,VERB,VERB,PART,,,,,
780,65595811,avec,18018599,wouah mais on dirait que tu as des ailes avec la cape,PREP,18018599,ADP,ADP,PREP,,,No match,,,
781,65089045,en_avant,17881028,après il va en_avant,ADV,17881028,NOUN,NOUN,ADV,,,No match,,,
782,65514381,va,18001003,comment ça va les deux,VERB,18001003,VERB,VERB,VERB,,,,,,
783,65071117,sauf,17902971,ouais c'était un bon tir sauf que toi euh,PREP,17902971,ADP,ADP,PREP,ADP,,,,,
784,65359220,au,17968622,je la mets au début,PREP,17968622,PROPN,PROPN,PREP,,,No match,,,
785,65275970,raconté,17950247,non mais il l'a raconté tout_à_l'heure devant la caméra,PART,17950247,VERB,VERB,VERB,PART,,,,,
786,65015410,tu,17883706,je voudrais rentrer juste une seconde avant que tu ne partes,PRON,17883706,PROPN,PROPN,PRON,,,No match,,,
787,65418752,égale,17986031,alors ça égale i,VERB,17986031,ADJ,ADJ,VERB,,,No match,,,
788,65059352,privé,17879168,c'est privé,PART,17879168,ADJ,ADJ,ADJ,PART,,,,,
789,65111320,enrhumé,17904668,tu enrhumé toi,PART,17904668,VERB,VERB,VERB,ADJ,PART,,,,
790,65092953,donné,17909057,elle t'a pas donné un médicament,PART,17909057,VERB,VERB,VERB,PART,,,,,
791,65841769,piles,18092631,faut pas trop le fatiguer après y aura plus de piles Théophile hein,NOUN,18092631,ADJ,ADJ,NOUN,,,No match,,,
792,65103043,vois,17888004,tu vois c'est Alexandre,VERB,17888004,PROPN,PROPN,VERB,,,No match,,,
793,65181127,tranquilles,17904637,comme ça vous seriez plus tranquilles,ADJ,17904637,ADJ,ADJ,ADJ,,,,,,
794,65257191,petit,17939101,ça c'est le balai bleu comme le tablier bleu du petit garçon,ADJ,17939101,ADJ,ADJ,ADJ,,,,,,
795,65349635,a,17956621,il a enlevé son lacet,VERB,17956621,AUX,AUX,PREP,AUX,,,No match,,
796,64913423,courir,17855037,après vais courir,VERB,17855037,VERB,VERB,VERB,,,,,,
797,65503596,est,18005208,il est où,VERB,18005208,AUX,AUX,VERB,,,No match,,,
798,64884921,qu'au,17840891,y a de_plus_en_plus+de d' enfants un peu obèses et tout donc j'pense qu'au niveau de euh,PREP,17840891,SCONJ,SCONJ,PREP_PREP,,,No match,No match,,
799,65155208,maintenant,17920417,maintenant tu t'habilles parce que c'est la journée alors tu t'habilles,ADV,17920417,ADV,ADV,ADV,,,,,,
800,65167160,c'est,17889575,il il est plus là maintenant le bobo ça_y_est c'est fini,VERB,17889575,PRON,PRON,PRON_VERB,,,No match,No match,,
801,65290849,génial,17943961,c'est pas génial non plus en fait,ADJ,17943961,ADJ,ADJ,ADJ,,,,,,
802,65063077,il,17887510,lui là il s'appelle comment je sais pas on va regarder,PRON,17887510,PRON,PRON,PRON,,,,,,
803,64753106,vu,17820415,et tu as vu les découpes regarde,PART,17820415,VERB,VERB,VERB,PART,,,,,
804,65017630,mains,17892176,frotte les mains l'une sur l'autre,NOUN,17892176,NOUN,NOUN,NOUN,,,,,,
805,65380934,c'est,17966226,c'est c'est c'est des voleurs qui les volent qui volent les alices,VERB,17966226,PRON,PRON,PRON_VERB,,,No match,No match,,
806,64974159,par-là,17861517,par-là,ADV,17861517,ADP,ADP,ADV,ADP,,,,,
807,65646625,joint,18031943,voilà toute l'équipe de yyy est heureux de vous adresser l'article ci joint nous avons pris grand soin de le réaliser pour le plaisir de l'enfant vous avez abonné et nous espérons qu'il lui apportera la même joie que la lecture de nos magazines,ADJ,18031943,NOUN,NOUN,ADJ,PART,,No match,,,
808,64992604,Antoine,17872141,Antoine regarde moi,NOUN,17872141,ADP,ADP,PROPN,,,No match,No match,,
809,65207148,mal,17916502,tu sais ça va faire mal aux oreilles du bébé,ADJ,17916502,ADV,ADV,ADV,,,,No match,,
810,65234854,me,17934210,www tu veux me faire manger la fleur,PRON,17934210,PRON,PRON,PRON,,,,,,
811,65433585,passé,17985186,allo Théophile tu as passé une bonne journée,PREP,17985186,VERB,VERB,VERB,PART,,,No match,,
812,65286396,prenaient,17947526,qui prenaient le frais au bord de leur trou,VERB,17947526,VERB,VERB,VERB,,,,,,
813,65517067,j'pense,18006561,en_tout_cas j'pense fort à toi,VERB,18006561,PRON,PRON,PRON_VERB,,,No match,No match,,
814,65097878,le,17880691,allez tu le ranges au garage et puis on y va,PRON,17880691,DET,DET,PRON,,,No match,,,
815,65255857,à-côté,17938802,voilà à-côté,ADV,17938802,ADP,ADP,?,,,No match,No match,,
816,65380337,a,17964069,il a compris que ça te plaisait pas,VERB,17964069,AUX,AUX,VERB,AUX,,,,,
817,65196647,veux,17920927,tu veux sortir du bain,VERB,17920927,PRON,PRON,VERB,,,No match,,,
818,65405206,alterné,17982962,je crois qu'elle mérite bien un beau bracelet alterné,ADJ,17982962,NOUN,NOUN,ADJ,,,No match,,,
819,65591281,sympa,18011414,ah sympa,ADJ,18011414,ADJ,ADJ,ADJ,,,,,,
820,65230993,Martinette,17934307,c'est Martinette,NOUN,17934307,NOUN,NOUN,PROPN,NOUN,,,,,
821,65319061,t'ont,17961349,elles t'ont dit au_revoir,VERB,17961349,NOUN,NOUN,PRON_VERB,,,No match,No match,,t'ont
822,65179462,ski,17929169,non pas les chaussures de ski dans les jardins c'était les après+ski rouges,NOUN,17929169,NOUN,NOUN,NOUN,,,,,,
823,64987139,exclusivement,17877622,exclusivement exclusivement exclusivement,ADV,17877622,ADV,ADV,ADV,,,,,,
824,65650577,te,18037430,je te signale que tu es filmé hein,PRON,18037430,DET,DET,PRON,,,No match,,,
825,65099865,concentré,17884590,qu'est-ce que tu as l'air concentré xxx,PART,17884590,VERB,VERB,ADJ,PART,,No match,,,
826,65832321,un,18092141,il en reste un,PRON,18092141,DET,DET,PRON,,,No match,,,
