,token_id,gloss,utterance_id,utterance_gloss,part_of_speech,log_frequency_bin,utterance_id,spacy_part_of_speech,CORRECT,comment
722,64933056,était,17867652,ouh la et euh non non euh la connexion était bonne l'image était bonne et tout donc euh,v,3,17867652,AUX,VERB,
723,65278224,froide,17951265,j'ai mis de l'eau froide sur le pied,adj,2,17951265,ADJ,ADJ,
724,65373891,ainsi,17967942,y a pour ainsi dire plus de tire+fesses,prep,0,17967942,ADV,ADV,
725,65914769,prêté,18105473,et oui c'est à Lili mais tu as vu elle a prêté à Yona,part,1,18105473,VERB,VERB/PARTICIPLE,
726,64929017,savon,17857426,on va mettre du savon viens,n,2,17857426,NOUN,NOUN,
727,65306311,trottinette,17957594,ah non alors là tu vas pas faire de trottinette,n,2,17957594,NOUN,NOUN,
728,64718536,combien,17792595,combien y en a,adv,2,17792595,ADV,ADV,
729,65452050,ils,17985115,et euh tout_le_monde fait après euh quand ils disent euh quand euh la maîtresse dit euh c'est la joie des enfants ils font ouais,pro,3,17985115,PRON,PRON,
730,64689424,mais,17801625,oui mais c'était c'était un homme c'était un homme préhistorique le monsieur,n,4,17801625,CCONJ,CCONJ,
731,65205193,fameux,17918869,oui mais de toute façon c'est un fameux trois mâts c'est toi qui la chantes Ulysse c'est pas Julie,adj,1,17918869,NOUN,ADJ/NOUN,
732,65682401,fait,18032282,à chaque fois il fait des petits ordinateurs,part,4,18032282,VERB,VERB,
733,65616140,trouvé,18021107,regarde ma ma j'ai trouvé comme livre,part,3,18021107,VERB,VERB/PARTICIPLE,
734,65827430,chaussure,18087484,et celui-là il est on le laisse dans la chaussure,n,2,18087484,NOUN,NOUN,
735,65668282,plein,18042298,ouh tu as les ohlàlà Antoine tu as les doigts plein de,n,3,18042298,ADJ,ADJ,
736,65680141,c'était,18029386,ben c'était un un squelette dinosaure c'était magique,v,3,18029386,PRON,PRON_VERB,
737,64639742,pas,17771343,je ne vais pas le mettre sur ma tête ce n' est pas un chapeau,adv,4,17771343,ADV,ADV,
738,64795023,début,17834329,oui c'est vrai que sa maman elle devait accoucher début février donc elle peut accoucher un petit peu en avance,prep,1,17834329,X,NOUN,
739,65639732,bat,18019221,Théophile a quatre ans deux mois et il se bat avec Yona le vingt huit août deux mille neuf,v,1,18019221,VERB,VERB,
740,65082214,j'veux,17905327,j'veux juste essuyer,v,1,17905327,PRON,PRON_VERB,
741,64732729,qu'est-ce,17809854,qu'est-ce que c'est,v,4,17809854,,PRON_VERB_PRON,
742,64694029,c'est,17810804,c'est des chaussettes,v,4,17810804,PRON,PRON_VERB,
743,65254062,m'ai,17938580,ʒa m'ai trompé je me trompe,v,1,17938580,PRON,PRON_VERB,
744,64791678,parmi,17817511,j'ai perdu mon copain répond Arthur en fouillant parmi les débris,prep,0,17817511,ADP,PREP,
745,64942679,dit,17846347,tu l'appelles tu lui dit de venir,part,4,17846347,VERB,VERB,
746,65613277,Coyotte,18037559,tu connais Bip_Bip et Coyotte,n,0,18037559,NOUN,PROPN,
747,64906983,officiellement,17853875,je sais pas comment ils vont dire école halte garderie je sais pas officiellement comment ça s'appelle l'endroit où il va aller xxx,adv,0,17853875,ADV,ADV,
748,65265541,têtue,17948023,la plus têtue des deux ou des trois,adj,0,17948023,ADJ,ADJ,
749,65491189,que,17999703,sont les hum sont les miens parce que ça c'est un coffre,prep,4,17999703,SCONJ,PREP,
750,65295984,fait,17958342,j'ai fait comme ça,part,4,17958342,VERB,VERB,
751,64742020,fatigué,17800198,et le renard il est fatigué,part,2,17800198,VERB,ADJ/PARTICIPLE,
752,64727212,qu'aucun,17799198,quelque chose qu'aucun gant ni aucun papa ni aucune maîtresse ne pourront enlever,pro,0,17799198,SCONJ,PRON_PRON,
753,64741574,petit,17798501,on dirait un petit peu la ferme là non,adj,4,17798501,ADJ,ADJ,
754,64696882,s'en,17804006,ah non non mais il l'a jetée dans la rue hein on s'en est pas rendu compte hein,prep,1,17804006,PRON,PRON_PRON,
755,64936189,sûr,17856036,tu es sûr que tu le manges,adj,2,17856036,ADJ,ADJ,
756,65595379,au,18017404,c'est assorti au pyjama hein,prep,3,18017404,PROPN,PREP,
757,65079289,du,17903930,et tu jettes pas hors du bain,prep,4,17903930,DET,PREP,
758,64698102,déjà,17809353,ah huit heures et demie déjà,adv,3,17809353,ADV,ADV,
759,64783171,amour,17821413,eh pourquoi tu cries mon amour,n,3,17821413,NOUN,NOUN,
760,65646759,géant,18035452,c'est pas géant,n,1,18035452,ADJ,ADJ,
761,65319214,toi-même,17961444,pas beau toi-même,pro,0,17961444,PROPN,PRON,
762,65271152,après,17946916,tu ranges tout dans la boîte et puis après on pourra prendre les cubes en tissu pour faire une grande tour et tout casser,adv,3,17946916,ADP,ADV,
763,65912295,coincé,18101587,parce qu'il a un rototo coincé,part,2,18101587,NOUN,ADJ,
764,65912050,là,18101425,tu vois elle est là ta maman à toi,adv,4,18101425,ADV,ADV,
765,64938122,coincé,17863659,parce que je suis coincé,part,2,17863659,VERB,ADJ/PARTICIPLE,
766,65227972,enlever,17927546,je peux enlever ta serviette Madeleine,v,2,17927546,VERB,VERB,
767,65618738,plus,18022571,plus encore le,part,3,18022571,ADV,ADV,
768,64678957,Patafix,17794350,avec de la Patafix je le colle,n,0,17794350,VERB,PROPN,
769,65031198,finie,17893678,quand la vidéo sera finie on ira changer le lange hein,adj,0,17893678,ADV,ADJ/PARTICIPLE,
770,65373018,clair,17964662,parce que d'habitude c'est aussi gris clair,adv,1,17964662,ADJ,ADJ,
771,65314640,par,17965798,par la fenêtre,adv,2,17965798,ADP,PREP,
772,64679854,petit,17792309,mais c'est un peu plus petit quand_même,adj,4,17792309,ADJ,ADJ,
773,64819746,depuis,17820061,ah non mais la musique euh ça c'est nouveau ça c'est depuis un mois,prep,2,17820061,ADP,PREP/ADP,
774,65533117,bizarrement,18010395,bizarrement Côme veut être pompier,adv,0,18010395,NOUN,ADV,
775,65306754,Saint_Albray,17958679,Saint_Albray,n,0,17958679,ADP,PROPN,
776,65178043,petits,17915738,et qu'est-ce que tu cherches dans les petits trous pour savoir si c'est bien ou pas,adj,4,17915738,NOUN,ADJ,
777,65444759,Marie_Ange,17986935,mais va va un peu derrière Marie Marie_Ange,n,2,17986935,ADJ,PROPN,
778,65010550,congé,17879205,ah oui il a pas eu un congé aussi long que sa mère,n,1,17879205,NOUN,NOUN,
779,65747720,caché,18065173,xxx est caché lapin,part,2,18065173,VERB,VERB,
780,65595811,avec,18018599,wouah mais on dirait que tu as des ailes avec la cape,prep,4,18018599,ADP,PREP,
781,65089045,en_avant,17881028,après il va en_avant,adv,1,17881028,NOUN,ADV,
782,65514381,va,18001003,comment ça va les deux,v,4,18001003,VERB,VERB,
783,65071117,sauf,17902971,ouais c'était un bon tir sauf que toi euh,prep,1,17902971,ADP,PREP/ADP,
784,65359220,au,17968622,je la mets au début,prep,3,17968622,PROPN,PREP,
785,65275970,raconté,17950247,non mais il l'a raconté tout_à_l'heure devant la caméra,part,2,17950247,VERB,VERB/PARTICIPLE,
786,65015410,tu,17883706,je voudrais rentrer juste une seconde avant que tu ne partes,pro,4,17883706,PROPN,PRON,
787,65418752,égale,17986031,alors ça égale i,v,0,17986031,ADJ,VERB,
788,65059352,privé,17879168,c'est privé,part,0,17879168,ADJ,ADJ/PARTICIPLE,
789,65111320,enrhumé,17904668,tu enrhumé toi,part,0,17904668,VERB,VERB/ADJ/PARTICIPLE,
790,65092953,donné,17909057,elle t'a pas donné un médicament,part,2,17909057,VERB,VERB/PARTICIPLE,
791,65841769,piles,18092631,faut pas trop le fatiguer après y aura plus de piles Théophile hein,n,2,18092631,ADJ,NOUN,
792,65103043,vois,17888004,tu vois c'est Alexandre,v,3,17888004,PROPN,VERB,
793,65181127,tranquilles,17904637,comme ça vous seriez plus tranquilles,adj,0,17904637,ADJ,ADJ,
794,65257191,petit,17939101,ça c'est le balai bleu comme le tablier bleu du petit garçon,adj,4,17939101,ADJ,ADJ,
795,65349635,a,17956621,il a enlevé son lacet,v,4,17956621,AUX,PREP,
796,64913423,courir,17855037,après vais courir,v,1,17855037,VERB,VERB,
797,65503596,est,18005208,il est où,v,4,18005208,AUX,VERB,
798,64884921,qu'au,17840891,y a de_plus_en_plus+de d' enfants un peu obèses et tout donc j'pense qu'au niveau de euh,prep,0,17840891,SCONJ,PREP_PREP,
799,65155208,maintenant,17920417,maintenant tu t'habilles parce que c'est la journée alors tu t'habilles,adv,3,17920417,ADV,ADV,
800,65167160,c'est,17889575,il il est plus là maintenant le bobo ça_y_est c'est fini,v,4,17889575,PRON,PRON_VERB,
801,65290849,génial,17943961,c'est pas génial non plus en fait,adj,3,17943961,ADJ,ADJ,
802,65063077,il,17887510,lui là il s'appelle comment je sais pas on va regarder,pro,4,17887510,PRON,PRON,
803,64753106,vu,17820415,et tu as vu les découpes regarde,part,3,17820415,VERB,VERB/PARTICIPLE,
804,65017630,mains,17892176,frotte les mains l'une sur l'autre,n,3,17892176,NOUN,NOUN,
805,65380934,c'est,17966226,c'est c'est c'est des voleurs qui les volent qui volent les alices,v,4,17966226,PRON,PRON_VERB,
806,64974159,par-là,17861517,par-là,adv,2,17861517,ADP,ADV/ADP,
807,65646625,joint,18031943,voilà toute l'équipe de yyy est heureux de vous adresser l'article ci joint nous avons pris grand soin de le réaliser pour le plaisir de l'enfant vous avez abonné et nous espérons qu'il lui apportera la même joie que la lecture de nos magazines,adj,0,18031943,NOUN,ADJ/PARTICIPLE,
808,64992604,Antoine,17872141,Antoine regarde moi,n,4,17872141,ADP,PROPN,
809,65207148,mal,17916502,tu sais ça va faire mal aux oreilles du bébé,adj,3,17916502,ADV,ADV,
810,65234854,me,17934210,www tu veux me faire manger la fleur,pro,3,17934210,PRON,PRON,
811,65433585,passé,17985186,allo Théophile tu as passé une bonne journée,prep,1,17985186,VERB,VERB/PARTICIPLE,
812,65286396,prenaient,17947526,qui prenaient le frais au bord de leur trou,v,0,17947526,VERB,VERB,
813,65517067,j'pense,18006561,en_tout_cas j'pense fort à toi,v,0,18006561,PRON,PRON_VERB,
814,65097878,le,17880691,allez tu le ranges au garage et puis on y va,pro,3,17880691,DET,PRON,
815,65255857,à-côté,17938802,voilà à-côté,adv,2,17938802,ADP,?,
816,65380337,a,17964069,il a compris que ça te plaisait pas,v,4,17964069,AUX,VERB,
817,65196647,veux,17920927,tu veux sortir du bain,v,4,17920927,PRON,VERB,
818,65405206,alterné,17982962,je crois qu'elle mérite bien un beau bracelet alterné,adj,0,17982962,NOUN,ADJ,
819,65591281,sympa,18011414,ah sympa,adj,2,18011414,ADJ,ADJ,
820,65230993,Martinette,17934307,c'est Martinette,n,0,17934307,NOUN,PROPN,
821,65319061,t'ont,17961349,elles t'ont dit au_revoir,v,1,17961349,NOUN,PRON_VERB,t'ont
822,65179462,ski,17929169,non pas les chaussures de ski dans les jardins c'était les après+ski rouges,n,2,17929169,NOUN,NOUN,
823,64987139,exclusivement,17877622,exclusivement exclusivement exclusivement,adv,0,17877622,ADV,ADV,
824,65650577,te,18037430,je te signale que tu es filmé hein,pro,3,18037430,DET,PRON,
825,65099865,concentré,17884590,qu'est-ce que tu as l'air concentré xxx,part,1,17884590,VERB,ADJ/PARTICIPLE,
826,65832321,un,18092141,il en reste un,pro,2,18092141,DET,PRON,
827,64894391,celles,17850021,elles sont pas encore assez mûres mon chéri celles qui restent,pro,1,17850021,PRON,PRON,
828,64818278,elle-même,17833228,elle les dessine elle-même,pro,0,17833228,PRON,PRON,
829,64856332,langer,17837310,on aurait besoin d' une serviette pour poser l'enfant pour le langer,v,1,17837310,NOUN,VERB,
830,64954016,là,17858849,là Tonton_Christophe,adv,4,17858849,ADV,?,
831,64851575,sortie,17825675,maman elle l'a sortie la bavette,part,0,17825675,VERB,VERB/PARTICIPLE,
832,65453910,il,17988104,mais après le petit+déjeuner il faut en accompagner il faut qu'on en accompagne un chez le médecin,pro,4,17988104,PRON,PRON,
833,64754157,au,17815488,attention au pieds d' Aliyah Anaé,prep,3,17815488,PROPN,PREP,
834,65355758,aussi,17971384,tu aimes bien aussi,adv,3,17971384,ADV,ADV,
835,65150497,pas,17920992,c'est Nono qui l'a qui l'a laissé l'aileron ou pas,adv,4,17920992,ADV,ADV,
836,65158435,fatigué,17919571,t'es fatigué,part,2,17919571,VERB,ADJ/PARTICIPLE,
837,65055044,sucré,17877350,oh qu'est-ce que c'est sucré leur compote dis_donc,part,0,17877350,AUX,ADJ,
838,64607334,qu'à,17770737,et ben on a qu'à dire que c'est le plus petit qui commence alors c'est Anaé,prep,2,17770737,SCONJ,PREP_PREP,
839,64918102,plusieurs,17856166,et là plusieurs jours après qu'est-ce que c'est tout ça,pro,1,17856166,DET,ADJ,
840,64867620,voeux,17841311,alors ça c'est quoi ça c'est pour Christophe Parisse de la part de la société générale ça doit être des voeux de fin d'année avec des gros bisous partout,n,0,17841311,NOUN,NOUN,
841,64980333,en_arrière,17873324,met en_arrière,adv,1,17873324,NOUN,?,
842,65188200,tiroir,17919124,ils ils sont dans le dans le tiroir,n,2,17919124,NOUN,NOUN,
843,64787557,en_dessous,17827517,hé il y en a un il y en a un en_dessous de la boîte mon chéri,adv,2,17827517,NOUN,ADV/ADP,
844,64643110,as,17781830,ah y+en tu en as pas tu as mis un trésor à la place,v,4,17781830,NOUN,VERB,
845,65227899,vu,17927412,oh tu as vu elle a roulé,part,3,17927412,VERB,VERB/PARTICIPLE,
846,65163164,abîmées,17926457,tu les as abîmées toutes les deux,part,1,17926457,NOUN,VERB/PARTICIPLE,
847,64837115,su,17834004,dis_donc hein ça c'est le c'est le quasiment le deuxième le premier mot multisyllabique que tu as su dire,prep,0,17834004,AUX,VERB/PARTICIPLE,
848,64803822,en_dehors,17827511,est-ce que tu arrives à le faire en_dehors de la boîte,adv,0,17827511,ADP,ADV/ADP,
849,65019076,sous,17875820,et Titi tu montres les animaux qu'on a découvert qui pouvaient passer sous le pont,prep,2,17875820,ADP,PREP/ADP,
850,65927755,tombé,18123321,woua tombé,part,3,18123321,PROPN,VERB/ADJ/PARTICIPLE,
851,65485285,toi,17994052,parce que un jour euh je vais faire des des faux pommes+de+terre pour toi,pro,3,17994052,PROPN,PRON,
852,64552601,petit,17767395,et comment il s'appelle son petit lapin,adj,4,17767395,ADJ,ADJ,
853,64833943,rouge,17832451,rouge,adj,3,17832451,NOUN,ADJ,
854,64717055,droite,17788919,hin et qu'est-ce qu'il y a sur ta main droite,adj,2,17788919,NOUN,ADJ,
855,65052275,avec,17875808,ah bah non une une c'est trop facile avec ta grosse voiture tu gagnes tout_le_temps,prep,4,17875808,ADP,PREP/ADP,
856,64808251,sans,17836507,ou alors euh il a pris quelque chose sans que je le vois mais,prep,2,17836507,ADP,PREP/ADP,
857,65397900,elle-même,17973071,elle-même,pro,0,17973071,PRON,PRON,
858,65675817,mien,18023117,ah c'est le mien c'est le mien c'est le mien,pro,0,18023117,NOUN,PRON,
859,65220561,entend,17929672,ils crient pas mais on les entend,v,2,17929672,VERB,VERB,
860,64715998,a,17790863,y a des salades,v,4,17790863,VERB,VERB,
861,64688981,tranquillement,17806523,j'essaie de trouver un endroit où on peut téléphoner tranquillement,adv,1,17806523,ADV,ADV,
862,65636748,Théophile,18045749,Théophile,n,4,18045749,PROPN,PROPN,
863,65436198,pourqu'ils,17976162,il faut les planter dans la terre pourqu'ils germent,pro,1,17976162,SCONJ,SCONJ/PREP_PRON,pourqu'ils
864,64937670,remet,17861473,ah ça se remet plus,v,1,17861473,VERB,VERB,
865,64665228,grosses,17779259,les grosses,adj,2,17779259,NOUN,ADJ/NOUN,
866,65021802,qu'avec,17877222,ouais ouais parce qu'avec des grandes des grandes des grands bois comme ça c'est le papa effectivement,prep,1,17877222,SCONJ,PREP_PREP,
867,64734682,t'il,17811747,tu n' aurais pas vu un petit ours demanda t'il au castor,pro,0,17811747,SCONJ,PRON,
868,64878650,aussi,17845430,ben tiens Jeanne aussi elle veut l'prendre,adv,3,17845430,ADV,ADV,
869,64584190,milieu,17772479,parce que sinon il y c'est les enfants en plein milieu c'est pas très pratique pour travailler,prep,0,17772479,NOUN,NOUN,
870,64935448,apparemment,17853117,ben j'étais pas au courant mais apparemment,adv,1,17853117,ADV,ADV,
871,65395668,au,17969906,et le fait que ce soit au nom de Balard m'énerve,prep,3,17969906,NOUN,PREP,
872,65836327,mûre,18098061,je crois pas pourrie mais pas assez mûre encore,adj,0,18098061,NUM,ADJ,
873,65192989,complètement,17914080,complètement cassés,adv,2,17914080,ADV,ADV,
874,64796853,allez,17825969,allez assis assis,v,3,17825969,VERB,VERB,
875,65170839,ça,17897235,oui il faut faire toujours ça,pro,4,17897235,PRON,PRON,
876,64684533,mauvais,17801691,tu veux pas quoi on change la couche parce que ça sent très mauvais,adj,1,17801691,ADJ,ADJ,
877,64865054,brutale,17835925,tu es un peu brutale,adj,0,17835925,ADJ,ADJ,
878,65038236,à,17888398,maman va les ranger à leur place voilà,prep,4,17888398,ADP,ADV,
879,65492918,c'est,18003894,c'est une dînette de trop grands Côme,v,4,18003894,PRON,PRON_VERB,
880,65480616,entendu,17991435,tu avais bien entendu,adj,1,17991435,VERB,VERB/PARTICIPLE,
881,65116214,plus,17898966,il est plus grand que moi,prep,3,17898966,ADV,ADV,
882,65224884,envie,17933426,moi j'ai envie de faire un cours particulier,n,3,17933426,NOUN,NOUN,
883,65385120,changé,17971830,mais c'est plus la avant c'était la classe des escargots mais maintenant ça a changé changé,part,2,17971830,VERB,VERB/PARTICIPLE,
884,65924184,au,18105355,qu'est-ce que t'as fait au jardin hein dis à Lili,prep,3,18105355,PROPN,PREP,
885,64980834,souhaits,17865446,à tes souhaits,n,1,17865446,NOUN,NOUN,
886,65523870,cours,17999629,donc maintenant il vient chaque semaine il a cours le lundi,prep,0,17999629,NOUN,NOUN,
887,65416949,ton,17980282,alors il est où ton pirouette,n,3,17980282,NOUN,PRON,
888,64625111,petit,17777888,trop grand et trop petit,adj,4,17777888,ADJ,ADJ,
889,64780398,passe,17807752,alors qu'est-ce qu'il se passe là ils attendent,v,2,17807752,VERB,VERB,
890,65779126,donné,18043905,xxx a voulait me donner a voulait me donner la souris verte mais xxx finalement elle nous a donné elle m'a donné la souris de bronze que moi elle était pas là Sarah,adj,2,18043905,VERB,VERB,
891,65469416,petit,17988214,je fais vite allez un tout petit peu,adj,4,17988214,ADJ,ADJ,
892,65119654,en,17910637,faut couper en deux,prep,4,17910637,ADP,PREP/ADP,
893,65058217,déconstruire,17892551,Ulysse Julie tu ne déconstruis pas ce-que Ulysse a fait,v,0,17892551,ADJ,VERB,
894,65922390,c'est,18102551,c'est Lili qui t'as piqué les yeux,v,4,18102551,PRON,PRON_VERB,
895,65239236,encore,17931113,tu en veux encore moi je te donne oh dis_donc,adv,3,17931113,ADV,ADV,
896,64621528,sais,17785587,tu sais pas ce qu'il y a dans le jardin,v,3,17785587,VERB,VERB,
897,65677779,libéral,18028153,non quand tu veux faire l'esthétique en en libéral maintenant les médecins les chirurgiens esthétiques ont demandé à ce-que aussi il y ait une spécialité pour les médecins même si c'est de la petite esthétique,adj,0,18028153,NOUN,ADJ,
898,65490145,celles-là,17996662,elles sont un peu trop grandes celles-là,pro,1,17996662,PRON,PRON,
899,65447166,grandi,17989596,j'ai essayé de grandir après j'ai grandi toute seule,part,1,17989596,VERB,VERB/PARTICIPLE,
900,65432922,fanent,17975585,c'est à dire d'abord y a des fleurs ensuite elles fanent,v,0,17975585,ADV,VERB,
901,65752063,on,18066686,et ça on va le mettre,pro,4,18066686,PRON,PRON,
902,65165181,plein,17906534,alors vous allez faire plein de gâteaux,prep,2,17906534,ADJ,ADJ,
903,65044916,que,17883823,hé ben euh Louise a la même que Julie,prep,4,17883823,SCONJ,PREP,
904,65416214,écrire,17976853,tu apprends à écrire en attaché,v,2,17976853,VERB,VERB,
905,65800059,voilà,18091591,voilà,adv,4,18091591,VERB,ADV,
906,64950543,pas,17869138,n'est-ce pas hein Antoine attention elle va se fâcher,adv,4,17869138,ADV,ADV,
907,64976823,mets,17857061,mets mets là où il faut,v,3,17857061,NOUN,VERB,
908,65490832,l'avoir,17998754,j'ai l'impression de l'avoir vu ailleurs,v,1,17998754,PRON,PRON_VERB,
909,65078858,toi-même,17901921,tu veux te laver la tête toi-même,pro,0,17901921,PROPN,PRON,
910,64793490,éveillés,17819417,elle ne comprend pas pourquoi eux ils ont le droit de rester éveillés alors qu'elle est prisonnière dans son lit,part,0,17819417,VERB,ADJ/PARTICIPLE,
911,65455044,banal,17989728,du lait qui sort d' une orange c'est pas banal,adj,0,17989728,ADJ,ADJ,
912,65236272,bien,17936106,c'est très bien,adv,3,17936106,ADV,ADV,
913,64981243,car,17866561,je te pose dessus car c'est difficile avec les coussin de s'asseoir,n,1,17866561,CCONJ,CCONJ,
914,65492086,attends,18001960,attends non Côme ce jeu là c'est vraiment pas idéal pour toi,v,3,18001960,ADJ,VERB,
915,64906699,qu'hier,17853095,à tel point qu'hier soir je dis,adv,0,17853095,SCONJ,SCONJ_ADV,qu'hier
916,64807015,plusieurs,17831135,eh ben c'est qu'il il refait plusieurs fois la même chose,pro,1,17831135,DET,ADJ,
917,65427415,en_avant,17980814,attends il faut la pencher vraiment en_avant pourqu'elle tienne debout,adv,1,17980814,VERB,ADV,
918,65264640,mets,17945437,allez mets-lui,v,1,17945437,NOUN,VERB,
919,65264640,#NAME?,17945437,allez mets-lui,pro,1,17945437,PUNCT,,
920,65366679,mettez,17968618,mettez-le ici,v,1,17968618,PROPN,VERB,
921,65366679,#NAME?,17968618,mettez-le ici,pro,1,17968618,PUNCT,,
922,65324658,mets,17955341,mets-toi là,v,3,17955341,NOUN,VERB,
923,65324658,#NAME?,17955341,mets-toi là,pro,3,17955341,PUNCT,,
924,64658436,a,17798328,y a-t-il d' autres surprises là-dedans,v,2,17798328,,VERB,
925,64658436,#NAME?,17798328,y a-t-il d' autres surprises là-dedans,pro,2,17798328,PART,,
926,65319472,lave,17961583,lave-toi le corps,v,3,17961583,ADJ,VERB,
927,65319472,#NAME?,17961583,lave-toi le corps,pro,3,17961583,PUNCT,,
928,65369217,demande,17960213,demande-lui si tu veux,v,0,17960213,NOUN,VERB,
929,65369217,#NAME?,17960213,demande-lui si tu veux,pro,0,17960213,PUNCT,,
930,65255591,montre,17938417,alors montre-moi qu'est-ce que tu fais avec ça,v,4,17938417,VERB,VERB,
931,65255591,#NAME?,17938417,alors montre-moi qu'est-ce que tu fais avec ça,pro,4,17938417,PRON,,
932,65602658,dis,18025340,dis-lui quelque chose,v,1,18025340,NOUN,VERB,
933,65602658,#NAME?,18025340,dis-lui quelque chose,pro,1,18025340,PUNCT,,
934,65192737,dis,17912749,ben chais pas dis-le moi,v,1,17912749,ADV,VERB,
935,65192737,#NAME?,17912749,ben chais pas dis-le moi,pro,1,17912749,PUNCT,,
936,65231899,dis,17935375,dis-moi demande-moi gentillement,v,4,17935375,NOUN,VERB,
937,65231899,#NAME?,17935375,dis-moi demande-moi gentillement,pro,4,17935375,PRON,,
938,65440945,donne,17982089,donne-moi ta feuille,v,4,17982089,VERB,VERB,
939,65440945,#NAME?,17982089,donne-moi ta feuille,pro,4,17982089,PRON,,
940,65755387,laisse,18070623,non laisse-le attaché c'est mieux comme ça ça se perd pas,v,2,18070623,VERB,VERB,
941,65755387,#NAME?,18070623,non laisse-le attaché c'est mieux comme ça ça se perd pas,pro,2,18070623,PUNCT,,
942,65444560,attends,17986627,oh attends-moi deux secondes avec Côme parce que je suis bien là oui j'arrive oh,v,0,17986627,ADJ,VERB,
943,65444560,#NAME?,17986627,oh attends-moi deux secondes avec Côme parce que je suis bien là oui j'arrive oh,pro,0,17986627,PRON,,
944,65238362,assis,17929302,assis-toi assis-toi,v,2,17929302,PROPN,VERB,
945,65238362,#NAME?,17929302,assis-toi assis-toi,pro,2,17929302,PUNCT,,
946,65378759,demande,17962180,demande-t-il au singe,v,2,17962180,NOUN,VERB,
947,65378759,#NAME?,17962180,demande-t-il au singe,pro,2,17962180,PART,,
948,65284398,raconte,17942915,Père_Castor raconte-moi une histoire Père_Castor,v,3,17942915,VERB,VERB,
949,65284398,#NAME?,17942915,Père_Castor raconte-moi une histoire Père_Castor,pro,3,17942915,PRON,,
950,65311506,mets,17956192,regarde mets-toi accroupie,v,3,17956192,NOUN,VERB,
951,65311506,#NAME?,17956192,regarde mets-toi accroupie,pro,3,17956192,PUNCT,,
952,65248245,frotte,17939319,frotte-toi avec le savon maintenant,v,2,17939319,NOUN,VERB,
953,65248245,#NAME?,17939319,frotte-toi avec le savon maintenant,pro,2,17939319,PUNCT,,
954,65375171,montre,17971313,vas_y montre-nous ça,v,1,17971313,VERB,VERB,
955,65375171,#NAME?,17971313,vas_y montre-nous ça,pro,1,17971313,PRON,,
956,65092654,regarde,17907955,regarde-moi,v,2,17907955,NOUN,VERB,
957,65092654,#NAME?,17907955,regarde-moi,pro,2,17907955,PRON,,
958,65251281,raconte,17936240,raconte-moi tout ça,v,3,17936240,NOUN,VERB,
959,65251281,#NAME?,17936240,raconte-moi tout ça,pro,3,17936240,PRON,,
960,65278460,excuse,17952105,ah pardon excuse-moi mais je suis un_peu dans le chou,v,2,17952105,ADJ,VERB,
961,65278460,#NAME?,17952105,ah pardon excuse-moi mais je suis un_peu dans le chou,pro,2,17952105,PRON,,
962,65447201,tais,17989683,Christelle tais-toi un peu et tu manges,v,0,17989683,VERB,VERB,
963,65447201,#NAME?,17989683,Christelle tais-toi un peu et tu manges,pro,0,17989683,PUNCT,,
964,65319674,donne,17962049,prend le savon et donne-moi ton pied s'il te plaît,v,4,17962049,VERB,VERB,
965,65319674,#NAME?,17962049,prend le savon et donne-moi ton pied s'il te plaît,pro,4,17962049,PRON,,
966,64791366,demande,17817039,qu'est-ce que c'est demande-t-il,v,2,17817039,VERB,VERB,
967,64791366,#NAME?,17817039,qu'est-ce que c'est demande-t-il,pro,2,17817039,PART,,
968,65282139,dis,17939573,tu veux tu veux attraper attraper quoi comme livre dis-moi,v,4,17939573,NOUN,VERB,
969,65282139,#NAME?,17939573,tu veux tu veux attraper attraper quoi comme livre dis-moi,pro,4,17939573,PRON,,
970,65434585,pousse,17974365,pousse-toi,v,1,17974365,NOUN,VERB,
971,65434585,#NAME?,17974365,pousse-toi,pro,1,17974365,PUNCT,,
972,65273339,mets,17947579,non mets-les parce que sinon je peux pas te filmer avec tes boucles d'oreille,v,1,17947579,ADJ,VERB,
